id,zpid,name,category
15658,25519440,Eastwood Elementary School,school
15659,25519440,Hicks Canyon Elementary School,school
15660,25519440,Northwood Community Park,park
15661,25519440,Sierra Vista Middle School,school
15667,25519440,Santiago Hills Elementary School,school
15674,25519860,Northwood High School,school
15676,25519860,Canyon View Elementary School,school
15677,25519860,David Sills Lower Peters Canyon Park,park
15678,25519860,Eastwood Elementary School,school
15679,25519860,Hicks Canyon Elementary School,school
15680,25519860,Arnold O. Beckman High School,school
15681,25519860,Northwood Community Park,park
15683,25519860,Sierra Vista Middle School,school
15689,25519860,Myford Elementary School,school
15690,25519860,Santiago Hills Elementary School,school
15693,25493417,South Lake Middle School,school
15695,25493417,Meadow Park Elementary School,school
15707,25493417,Rancho San Joaquin Middle School,school
15709,25493417,University Park Elementary School,school
15712,25764985,Woodbridge High School,school
15713,25764985,Lakeside Middle School,school
15731,25764985,Culverdale Elementary School,school
15733,25491207,Woodbridge High School,school
15735,25491207,South Lake Middle School,school
15737,25491207,Meadow Park Elementary School,school
15749,25491207,North Lake Park,park
15760,51673922,Albertsons,grocery store
15763,51673922,Valley Oak Park,park
15764,51673922,Oak Creek Community Park,park
15771,51673922,Fallbrook Park,park
15776,51673922,Quail Hill Community Park,park
15777,51673922,Oak Creek Elementary School,school
15780,25519885,Northwood High School,school
15782,25519885,Canyon View Elementary School,school
15783,25519885,Orchard Hills School,school
15784,25519885,Eastwood Elementary School,school
15785,25519885,Hicks Canyon Elementary School,school
15786,25519885,Sierra Vista Middle School,school
15791,25519885,Santiago Hills Elementary School,school
15798,25474812,Woodbridge High School,school
15799,25474812,Victory Park,park
15800,25474812,Lakeside Middle School,school
15805,25474812,Venado Middle School,school
15806,25474812,Deerfield Elementary School,school
15812,25474812,North Lake Park,park
15820,25520232,Northwood High School,school
15822,25520232,Canyon View Elementary School,school
15823,25520232,Orchard Hills School,school
15824,25520232,Hicks Canyon Elementary School,school
15825,25520232,Sierra Vista Middle School,school
15830,25520232,Santiago Hills Elementary School,school
15840,51673903,Albertsons,grocery store
15843,51673903,Valley Oak Park,park
15844,51673903,Oak Creek Community Park,park
15852,51673903,Fallbrook Park,park
15857,51673903,Quail Hill Community Park,park
15860,25519812,Northwood High School,school
15862,25519812,Canyon View Elementary School,school
15863,25519812,David Sills Lower Peters Canyon Park,park
15864,25519812,Hicks Canyon Elementary School,school
15865,25519812,Arnold O. Beckman High School,school
15866,25519812,Northwood Community Park,park
15868,25519812,Sierra Vista Middle School,school
15875,25519812,Myford Elementary School,school
15876,25519812,Santiago Hills Elementary School,school
15878,25765011,Woodbridge High School,school
15879,25765011,Lakeside Middle School,school
15899,137123908,Northwood High School,school
15901,137123908,Orchard Hills School,school
15902,137123908,Pioneer Middle School,school
15904,137123908,Cedar Grove Park,park
15905,137123908,Citrus Ranch Park,park
15907,137123908,Peters Canyon Elementary School,school
15919,69248638,Irvine High School,school
15920,69248638,David Sills Lower Peters Canyon Park,park
